Date/Time,Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm)
2017-02-10,2017,2,10,-1.1,-7.42,-4.28,0,3.32,4.42,0.6
2017-02-11,2017,2,11,3.88,-3.08,0.4,0,0.4,0.28,5
2017-02-12,2017,2,12,,,,0,9.4,11.08,3.6
2017-02-13,2017,2,13,,,,0,0.08,0.08,14
2017-02-14,2017,2,14,4.78,-7.46,-1.34,0.08,0,0.08,12.6
2017-02-15,2017,2,15,1.8,-5.12,-1.68,0,0.04,0,7
2017-02-16,2017,2,16,-2.98,-10.06,-6.52,0,0,0,5.8
2017-02-17,2017,2,17,0.72,-7.06,-3.18,0,0,0,6.8
2017-02-18,2017,2,18,12.94,-3.52,4.72,0,0,0,6.8
2017-02-19,2017,2,19,12.22,2.16,7.22,0,0,0,1.2
2017-02-20,2017,2,20,5.14,-0.66,2.28,0,0,0,0
2017-02-21,2017,2,21,6.04,0.64,3.36,1.4,0,2.3,0
2017-02-22,2017,2,22,9.44,3,6.24,0.04,0,0.04,0
2017-02-23,2017,2,23,18.02,4.6,11.32,0.44,0,0.44,0
2017-02-24,2017,2,24,5.54,2.7,4.14,5.12,0,6.06,0
2017-02-25,2017,2,25,7.98,-1.34,3.34,4.8,0.04,7.86,0
2017-02-26,2017,2,26,,,,0,0,0,0
2017-02-27,2017,2,27,9.24,0.64,4.96,0,0,0,0
2017-02-28,2017,2,28,10.2,0.12,5.18,6.04,0,6.84,0
2017-03-01,2017,3,1,12.76,-1.42,5.7,7.82,0.04,15.14,0
2017-03-02,2017,3,2,,,,0,0.12,0.12,0
2017-03-03,2017,3,3,-5.02,-8.96,-7.02,0,0.18,0.12,0.2
2017-03-04,2017,3,4,-6.72,-12.74,-9.76,0,0.08,0.08,0
2017-03-05,2017,3,5,-0.44,-12.26,-6.36,0,0,0,0
2017-03-06,2017,3,6,,,,2.4,0,2.4,0
2017-03-07,2017,3,7,11.78,4.64,8.26,3.58,0,7.32,0
2017-03-08,2017,3,8,,,,0,0,0,0
2017-03-09,2017,3,9,3.24,-1.96,0.66,0,0,0,0
2017-03-10,2017,3,10,-1.72,-10.28,-6.02,0,0.12,0.08,0.2
2017-03-11,2017,3,11,-5.86,-13.48,-9.68,0,0.12,0.16,0.2
2017-03-12,2017,3,12,-4.64,-13.62,-9.16,0,0,0,0
2017-03-13,2017,3,13,-6.06,-11.52,-8.82,0,1.08,1.28,0
2017-03-14,2017,3,14,-7.36,-11.04,-9.22,0,1.24,1.7,1.6
2017-03-15,2017,3,15,-3.2,-9.94,-6.58,0,0.32,0.24,2.4
2017-03-16,2017,3,16,2.44,-7.18,-2.38,0,0,0,1.2
2017-03-17,2017,3,17,5.54,-5.82,-0.14,0,0,0,0
2017-03-18,2017,3,18,,,,0.04,1.16,1.42,0.4
2017-03-19,2017,3,19,,,,0,0,0,1
2017-03-20,2017,3,20,5.8,-0.78,2.54,0,0,0,0
2017-03-21,2017,3,21,12.66,-2.82,4.94,0,0,0,0
2017-03-22,2017,3,22,-2.3,-8.88,-5.62,0,0,0,0
2017-03-23,2017,3,23,2.64,-8.36,-2.88,1,0,1,0
2017-03-24,2017,3,24,13.3,0.6,6.98,4.52,0,7.42,0
2017-03-25,2017,3,25,4.34,0.98,2.68,3.92,0.08,6.86,0
2017-03-26,2017,3,26,6.52,0.6,3.58,1.72,0,2.7,0
2017-03-27,2017,3,27,14.64,5.26,9.96,1.04,0,1.94,0
2017-03-28,2017,3,28,,,,0,0,0,0
2017-03-29,2017,3,29,9.46,,,0,0,0,0
2017-03-30,2017,3,30,3.44,0.48,1.98,3.68,0.76,10.32,0.4
2017-03-31,2017,3,31,3.94,1.2,2.6,5.3,0,9.5,0.2
2017-04-01,2017,4,1,10.96,1.58,6.28,0,0,0,0
2017-04-02,2017,4,2,16.22,1.98,9.14,0,0,0,0
2017-04-03,2017,4,3,11.12,4.94,8.06,4.68,0,7.5,0
2017-04-04,2017,4,4,,,,7.84,0,10.1,0
2017-04-05,2017,4,5,9.9,4.14,7.04,0.2,0,0.24,0
2017-04-06,2017,4,6,,,,14.6,0.8,21.3,0
2017-04-07,2017,4,7,5.08,-0.42,2.36,0,0.92,1.28,1
2017-04-08,2017,4,8,12.06,0.16,6.12,0,0,0.04,0
2017-04-09,2017,4,9,18.04,1.94,10.02,0,0,0,0
2017-04-10,2017,4,10,22,8.68,15.36,2.44,0,3.16,0
2017-04-11,2017,4,11,,,,3.96,0,3.96,0
2017-04-12,2017,4,12,8.52,2.84,5.72,0,0,0,0
2017-04-13,2017,4,13,12.82,1.02,6.96,0,0,0,0
2017-04-14,2017,4,14,14.62,3.62,9.14,0,0,0,0
2017-04-15,2017,4,15,17.28,4.06,10.7,3.84,0,5.38,0
2017-04-16,2017,4,16,22.16,10.36,16.28,1.56,0,1.76,0
2017-04-17,2017,4,17,12.5,2.06,7.3,0,0,0,0
2017-04-18,2017,4,18,8.42,0.08,4.28,0.24,0,0.24,0
2017-04-19,2017,4,19,,,,0.84,0,1.08,0
2017-04-20,2017,4,20,,,,11.7,0,16.36,0
2017-04-21,2017,4,21,13.18,5.44,9.32,0.04,0,0.04,0
2017-04-22,2017,4,22,13.32,4.52,8.94,0,0,0,0
2017-04-23,2017,4,23,18.98,2.32,10.68,0,0,0,0
2017-04-24,2017,4,24,11.78,5.64,8.74,0.36,0,0.36,0
2017-04-25,2017,4,25,10.92,5.36,8.14,1.88,0,3.98,0
2017-04-26,2017,4,26,15.98,8.8,12.4,0,0,0,0
2017-04-27,2017,4,27,24.1,9.44,16.8,3.8,0,7.12,0
2017-04-28,2017,4,28,17.32,8.48,12.94,0,0,0,0
2017-04-29,2017,4,29,,,,0.56,0,0.56,0
2017-04-30,2017,4,30,8.38,3.56,6,8.36,0,15.34,0
2017-05-01,2017,5,1,14.32,5,9.68,12.72,0,21.86,0
2017-05-02,2017,5,2,,,,0.64,0,0.78,0
2017-05-03,2017,5,3,,,,0,0,0,0
2017-05-04,2017,5,4,,,,14.8,0,19.18,0
2017-05-05,2017,5,5,9.94,6.08,8.02,11.66,0,22.94,0
2017-05-06,2017,5,6,,,,1.04,0,1.18,0
2017-05-07,2017,5,7,,,,0.4,0,0.4,0
2017-05-08,2017,5,8,11.9,2.16,7.04,0,0,0,0
2017-05-09,2017,5,9,11.18,4,7.6,0,0,0,0
2017-05-10,2017,5,10,11.04,3.68,7.4,0,0,0,0
2017-05-11,2017,5,11,13.92,6.18,10.06,0,0,0,0
2017-05-12,2017,5,12,14.44,5.34,9.94,0,0,0,0
2017-05-13,2017,5,13,15.9,8.64,12.28,1.78,0,2.1,0
2017-05-14,2017,5,14,17.58,6.04,11.84,0.28,0,0.44,0
2017-05-15,2017,5,15,19.28,7.26,13.3,0,0,0,0
2017-05-16,2017,5,16,,,,0.2,0,0.2,0
2017-05-17,2017,5,17,,,,0,0,0,0
2017-05-18,2017,5,18,,17.16,,1.92,0,1.92,0
2017-05-19,2017,5,19,17.4,8.24,12.84,0,0,0,0
2017-05-20,2017,5,20,15.42,7.04,11.26,0.12,0,0.12,0
2017-05-21,2017,5,21,13.32,9.94,11.64,8.66,0,13.78,0
2017-05-22,2017,5,22,,,,0,0,0,0
2017-05-23,2017,5,23,21.56,,,0.08,0,0.08,0
2017-05-24,2017,5,24,,,,3.24,0,3.24,0
2017-05-25,2017,5,25,14.92,10.44,12.7,20.36,0,42.06,0
2017-05-26,2017,5,26,,,,1.5,0,2.16,0
2017-05-27,2017,5,27,18.9,12.34,15.64,0,0,0,0
2017-05-28,2017,5,28,20.08,10.66,15.4,0.08,0,0.08,0
2017-05-29,2017,5,29,,,,2.2,0,2.2,0
2017-05-30,2017,5,30,22.2,12.44,17.34,7.76,0,11.34,0
2017-05-31,2017,5,31,22.86,10.86,16.88,0,0,0.46,0
2017-06-01,2017,6,1,18.12,9.84,14,0.44,0,0.44,0
2017-06-02,2017,6,2,20.16,8.94,14.56,0,0,0,0
2017-06-03,2017,6,3,22.24,10.54,16.42,1.28,0,1.28,0
2017-06-04,2017,6,4,17.9,11.62,14.78,4.64,0,7.22,0
2017-06-05,2017,6,5,,,,0.28,0,0.28,0
2017-06-06,2017,6,6,,,,0.88,0,1.7,0
2017-06-07,2017,6,7,,,,0,0,0,0
2017-06-08,2017,6,8,23.86,10.26,17.1,0,0,0,0
2017-06-09,2017,6,9,26.22,13.06,19.66,0.4,0,0.4,0
2017-06-10,2017,6,10,27.7,14.24,21,0,0,0,0
2017-06-11,2017,6,11,29.76,19.64,24.74,0,0,0,0
2017-06-12,2017,6,12,30.26,19.14,24.7,0,0,0,0
2017-06-13,2017,6,13,24.7,17.28,21,0.32,0,0.32,0
2017-06-14,2017,6,14,,,,0,0,0,0
2017-06-15,2017,6,15,19.98,15.04,17.52,0,0,0,0
2017-06-16,2017,6,16,,,,2.7,0,3.32,0
2017-06-17,2017,6,17,26.84,18.68,22.8,17.5,0,17.6,0
2017-06-18,2017,6,18,28.16,18.64,23.44,1.52,0,2.08,0
2017-06-19,2017,6,19,,,,0.28,0,0.64,0
2017-06-20,2017,6,20,23.4,13.5,18.46,3.92,0,7.54,0
2017-06-21,2017,6,21,,,,0,0,0,0
2017-06-22,2017,6,22,22.92,12.48,17.74,10.12,0,13.66,0
2017-06-23,2017,6,23,24.98,17.72,21.38,16.44,0,28.78,0
2017-06-24,2017,6,24,24.62,14.82,19.74,0,0,0,0
2017-06-25,2017,6,25,21.82,13.6,17.74,2.2,0,3.08,0
2017-06-26,2017,6,26,,,,4.44,0,5.3,0
2017-06-27,2017,6,27,20.5,10.64,15.58,1.44,0,1.98,0
2017-06-28,2017,6,28,,,,0.8,0,0.8,0
2017-06-29,2017,6,29,26,14.4,20.22,2.84,0,4.36,0
2017-06-30,2017,6,30,26.54,18.38,22.5,3.98,0,7.34,0
2017-07-01,2017,7,1,24.96,16.56,20.8,0.38,0,1.92,0
2017-07-02,2017,7,2,27.46,13.58,20.54,0.72,0,0.98,0
2017-07-03,2017,7,3,24.72,14.34,19.56,0,0,0,0
2017-07-04,2017,7,4,25.58,14.68,20.16,0,0,0,0
2017-07-05,2017,7,5,26.04,14.04,20.06,0,0,0,0
2017-07-06,2017,7,6,29.36,15.44,22.44,0,0,0,0
2017-07-07,2017,7,7,27.96,18.88,23.44,3.82,0,6.4,0
2017-07-08,2017,7,8,24.1,16.14,20.14,0,0,0,0
2017-07-09,2017,7,9,26.44,15.04,20.76,3.12,0,3.12,0
2017-07-10,2017,7,10,24.8,17,20.92,0.24,0,0.24,0
2017-07-11,2017,7,11,28.16,16.4,22.3,0,0,0,0
2017-07-12,2017,7,12,,,,3.2,0,3.2,0
2017-07-13,2017,7,13,19.82,15.38,17.62,2.56,0,7.02,0
2017-07-14,2017,7,14,,,,0.18,0,0.22,0
2017-07-15,2017,7,15,27.64,17.78,22.74,0,0,0,0
2017-07-16,2017,7,16,25.94,17.1,21.54,10.22,0,10.22,0
2017-07-17,2017,7,17,25.3,19.14,22.24,0.6,0,0.6,0
2017-07-18,2017,7,18,27.22,17.06,22.16,0,0,0,0
2017-07-19,2017,7,19,30.96,18.4,24.7,0,0,0,0
2017-07-20,2017,7,20,23.6,15.48,19.56,15.48,0,24.4,0
2017-07-21,2017,7,21,29.38,17.94,23.7,0,0,0,0
2017-07-22,2017,7,22,,,,0.8,0,1.14,0
2017-07-23,2017,7,23,,,,0.04,0,0.04,0
2017-07-24,2017,7,24,,,,0.92,0,0.92,0
2017-07-25,2017,7,25,23.2,15.84,19.54,0,0,0.04,0
2017-07-26,2017,7,26,,,,2.88,0,3.16,0
2017-07-27,2017,7,27,26.82,18.22,22.54,4.6,0,7.34,0
2017-07-28,2017,7,28,22.96,16.4,19.7,0,0,0,0
2017-07-29,2017,7,29,27.2,15.74,21.5,0,0,0,0
2017-07-30,2017,7,30,30.06,19.16,24.64,0,0,0,0
2017-07-31,2017,7,31,29.38,17.44,23.44,0.4,0,0.56,0
2017-08-01,2017,8,1,29.1,18.5,23.84,2.72,0,3.26,0
2017-08-02,2017,8,2,29.16,17.04,23.12,12,0,12.3,0
2017-08-03,2017,8,3,27.5,18.48,23.02,0.92,0,0.92,0
2017-08-04,2017,8,4,26.02,17.06,21.56,16.4,0,19.98,0
2017-08-05,2017,8,5,21.7,13.7,17.74,0.04,0,0.36,0
2017-08-06,2017,8,6,24.84,11.96,18.42,0,0,0,0
2017-08-07,2017,8,7,,14.48,,0.32,0,0.52,0
2017-08-08,2017,8,8,25.56,13.52,19.58,0,0,0.04,0
2017-08-09,2017,8,9,27.76,15.78,21.8,0,0,0,0
2017-08-10,2017,8,10,26.6,15.86,21.24,0,0,0,0
2017-08-11,2017,8,11,24.6,17.3,20.98,1.42,0,1.92,0
2017-08-12,2017,8,12,25.64,15.44,20.58,0.32,0,0.32,0
2017-08-13,2017,8,13,25.9,13.82,19.88,0,0,0,0
2017-08-14,2017,8,14,25.82,16.16,21,0.08,0,0.08,0
2017-08-15,2017,8,15,,,,1.4,0,1.4,0
2017-08-16,2017,8,16,23.54,16.48,20.02,0,0,0,0
2017-08-17,2017,8,17,23.5,16.22,19.9,7.26,0,10.64,0
2017-08-18,2017,8,18,26.92,19.34,23.16,0,0,0,0
2017-08-19,2017,8,19,24.54,16.9,20.74,0.12,0,0.12,0
2017-08-20,2017,8,20,27.6,15.04,21.34,0,0,0,0
2017-08-21,2017,8,21,28.9,17.26,23.1,0.24,0,0.24,0
2017-08-22,2017,8,22,26.04,15.94,21.02,7.12,0,7.6,0
2017-08-23,2017,8,23,23.58,12.6,18.12,0,0,0,0
2017-08-24,2017,8,24,20.26,11.6,15.94,0,0,0,0
2017-08-25,2017,8,25,21.24,10.5,15.92,0,0,0,0
2017-08-26,2017,8,26,22.38,10.08,16.26,0,0,0,0
2017-08-27,2017,8,27,21.78,10.6,16.22,0,0,0,0
2017-08-28,2017,8,28,22.6,15.4,19.04,0,0,0,0
2017-08-29,2017,8,29,22.2,15.28,18.76,0,0,0,0
2017-08-30,2017,8,30,23.88,13,18.46,0.44,0,0.44,0
2017-08-31,2017,8,31,19.6,11.02,15.34,1.1,0,1.5,0
2017-09-01,2017,9,1,17.92,7.84,12.92,0,0,0,0
2017-09-02,2017,9,2,19.24,7.88,13.58,1.6,0,1.6,0
2017-09-03,2017,9,3,21.76,14.54,18.18,3.88,0,6.62,0
2017-09-04,2017,9,4,,,,7.36,0,8.24,0
2017-09-05,2017,9,5,20.98,12.44,16.76,1.48,0,4.96,0
2017-09-06,2017,9,6,20.94,10.7,15.84,0,0,0,0
2017-09-07,2017,9,7,19.48,10.44,14.98,1.28,0,3.42,0
2017-09-08,2017,9,8,18.6,10.24,14.44,0,0,0,0
2017-09-09,2017,9,9,17.86,7.36,12.64,0,0,0,0
2017-09-10,2017,9,10,19.54,8.18,13.88,0,0,0,0
2017-09-11,2017,9,11,22.6,8.34,15.5,0,0,0,0
2017-09-12,2017,9,12,24.34,10,17.2,0,0,0,0
2017-09-13,2017,9,13,24.34,11.1,17.74,0,0,0,0
2017-09-14,2017,9,14,26.72,15.06,20.9,0,0,0,0
2017-09-15,2017,9,15,25.9,16.7,21.32,0,0,0,0
2017-09-16,2017,9,16,,,,0,0,0,0
2017-09-17,2017,9,17,,,,0,0,0,0
2017-09-18,2017,9,18,26.9,16.22,21.58,0,0,0,0
2017-09-19,2017,9,19,26.56,18.9,22.76,0,0,0,0
2017-09-20,2017,9,20,25.58,17.52,21.6,0,0,0,0
2017-09-21,2017,9,21,26.78,16.22,21.52,0,0,0,0
2017-09-22,2017,9,22,26.9,16.66,21.8,0,0,0,0
2017-09-23,2017,9,23,31.36,16.72,24.06,0,0,0,0
2017-09-24,2017,9,24,32.26,19.48,25.9,0,0,0,0
2017-09-25,2017,9,25,,19.4,,0,0,0,0
2017-09-26,2017,9,26,,19.86,,0,0,0,0
2017-09-27,2017,9,27,,,,0,0,0,0
2017-09-28,2017,9,28,,,,0.04,0,0.04,0
2017-09-29,2017,9,29,17.44,7.28,12.38,3.16,0,4.18,0
2017-09-30,2017,9,30,,,,0,0,0,0
2017-10-01,2017,10,1,17.68,4.12,10.94,0,0,0,0
2017-10-02,2017,10,2,19.06,7.36,13.24,0,0,0,0
2017-10-03,2017,10,3,23.88,9.08,16.5,0,0,0,0
2017-10-04,2017,10,4,24.68,12.82,18.78,1.04,0,3.18,0
2017-10-05,2017,10,5,22.62,9.72,16.18,0.16,0,0.16,0
2017-10-06,2017,10,6,19.94,13.72,16.84,1.22,0,1.32,0
2017-10-07,2017,10,7,25.32,16.78,21.1,2.92,0,4.7,0
2017-10-08,2017,10,8,,,,1.48,0,1.48,0
2017-10-09,2017,10,9,21.72,14,17.9,5.16,0,10.82,0
2017-10-10,2017,10,10,22.58,11.56,17.1,0.24,0,0.24,0
2017-10-11,2017,10,11,13.02,7.66,10.34,2.16,0,2.7,0
2017-10-12,2017,10,12,15.14,7.92,11.56,0.04,0,0.04,0
2017-10-13,2017,10,13,18.4,13.2,15.82,0.16,0,0.16,0
2017-10-14,2017,10,14,18.64,12.3,15.52,6.02,0,8.96,0
2017-10-15,2017,10,15,23.46,8.98,16.24,4.64,0,6.62,0
2017-10-16,2017,10,16,10.14,3.12,6.64,0,0,0,0
2017-10-17,2017,10,17,19.16,2.48,10.84,0,0,0,0
2017-10-18,2017,10,18,21.1,8.94,15.02,0,0,0,0
2017-10-19,2017,10,19,20.74,9.34,15.06,0,0,0,0
2017-10-20,2017,10,20,20.42,7.48,13.98,0,0,0,0
2017-10-21,2017,10,21,20.5,8.36,14.46,0,0,0,0
2017-10-22,2017,10,22,22.46,9.12,15.84,0,0,0,0
2017-10-23,2017,10,23,19.22,12.88,16.08,6.24,0,9.7,0
2017-10-24,2017,10,24,16.52,9.88,13.22,0.44,0,0.78,0
2017-10-25,2017,10,25,11.94,4.62,8.3,0,0,0,0
2017-10-26,2017,10,26,11.5,1.84,6.68,0,0,0,0
2017-10-27,2017,10,27,14.52,2.74,8.66,0.36,0,0.36,0
2017-10-28,2017,10,28,12.1,4.34,8.24,3.62,0,5.94,0
2017-10-29,2017,10,29,8.76,4.14,6.48,0,0,0,0
2017-10-30,2017,10,30,,5.08,,0,0,0,0
2017-10-31,2017,10,31,8.38,4.02,6.22,0.08,0,0.16,0
2017-11-01,2017,11,1,7.94,,,2.64,0,3.1,0
2017-11-02,2017,11,2,15.06,5.66,10.38,5.4,0,8.94,0
2017-11-03,2017,11,3,11.68,3.86,7.78,0.64,0,1.22,0
2017-11-04,2017,11,4,,,,1.3,0,1.38,0
2017-11-05,2017,11,5,14.96,6.44,10.74,8.88,0,14.58,0
2017-11-06,2017,11,6,11.48,4.42,7.96,0,0,0,0
2017-11-07,2017,11,7,,1.74,,0,0,0,0
2017-11-08,2017,11,8,,,,0,0,0,0
2017-11-09,2017,11,9,,,,0.34,0.64,0.82,0.4
2017-11-10,2017,11,10,,,,0,0.08,0.08,0.6
2017-11-11,2017,11,11,1.44,-8.24,-3.4,0,0,0,0.2
2017-11-12,2017,11,12,5.32,0.1,2.72,0.64,0,1.26,0
2017-11-13,2017,11,13,,,,0.24,0,0.3,0
2017-11-14,2017,11,14,6.94,1.98,4.48,0,0,0,0
2017-11-15,2017,11,15,7.8,0.92,4.36,1.28,0,2.22,0
2017-11-16,2017,11,16,,,,0.24,0.06,0.36,0
2017-11-17,2017,11,17,,,,0.36,0,0.36,0
2017-11-18,2017,11,18,7.76,1.7,4.76,9.42,0,16.62,0
2017-11-19,2017,11,19,4.56,-1.46,1.56,0.24,0.34,0.9,0
2017-11-20,2017,11,20,6.52,-1.2,2.66,0,0,0,0
2017-11-21,2017,11,21,11.38,2.84,7.14,0.08,0,0.08,0
2017-11-22,2017,11,22,2.78,-2.32,0.22,0,0,0,0
2017-11-23,2017,11,23,4.16,-1.24,1.48,0,0,0,0
2017-11-24,2017,11,24,10.4,0.94,5.7,0.04,0,0.04,0
2017-11-25,2017,11,25,,,,0.4,0,0.56,0
2017-11-26,2017,11,26,,,,0,0,0,0
2017-11-27,2017,11,27,,-0.68,,0,0,0,0
2017-11-28,2017,11,28,16,-0.4,7.82,0,0,0,0
2017-11-29,2017,11,29,9.94,0.24,5.12,0,0,0,0
2017-11-30,2017,11,30,6.88,-1.6,2.68,1.44,0,2.32,0
2017-12-01,2017,12,1,7.54,1.6,4.6,0,0,0,0.2
2017-12-02,2017,12,2,7.78,-0.5,3.66,0,0,0,0.2
2017-12-03,2017,12,3,7.48,-0.6,3.46,0,0,0,0.2
2017-12-04,2017,12,4,9.5,-1,4.26,3.04,0,3.98,0.2
2017-12-05,2017,12,5,10.88,1.04,5.98,2.04,0,4.36,0
2017-12-06,2017,12,6,3.18,-1.94,0.64,0,0,0,0
2017-12-07,2017,12,7,0.9,-2.7,-0.92,0,0,0,0
2017-12-08,2017,12,8,1.22,-3.32,-1.08,0,0,0,0
2017-12-09,2017,12,9,1.38,-2.7,-0.68,0,0,0,0
2017-12-10,2017,12,10,-1.22,-4,-2.62,0,0.36,0.14,0
2017-12-11,2017,12,11,-2.44,-7.66,-5.08,0.8,4.8,4.22,0.2
2017-12-12,2017,12,12,-2.26,-11.18,-6.74,0,2.92,3.08,7.8
2017-12-13,2017,12,13,,,,0,0.4,0.32,7
2017-12-14,2017,12,14,-5.96,-15.38,-10.7,0,0,0.04,5.2
2017-12-15,2017,12,15,-3.48,-11.44,-7.48,0,0.2,0.26,4.8
2017-12-16,2017,12,16,-3.62,-9.14,-6.4,0,0.12,0.08,5
2017-12-17,2017,12,17,-4.7,-13.56,-9.16,0,0.4,0.52,4.8
2017-12-18,2017,12,18,4.14,-6.72,-1.32,0.6,0.52,2.06,5.2
2017-12-19,2017,12,19,,,,0,0,0,1.2
2017-12-20,2017,12,20,1.96,-3.3,-0.68,0,0.04,0.04,0
2017-12-21,2017,12,21,,,,0,2.6,2.62,0.8
2017-12-22,2017,12,22,,,,0,1.84,2.24,5
2017-12-23,2017,12,23,0.84,-5.42,-2.3,0,1.76,2.86,5.4
2017-12-24,2017,12,24,-1.44,-7.34,-4.44,0,5.76,6.2,6.8
2017-12-25,2017,12,25,-3.54,-10.24,-6.92,0,0.68,0.98,14
2017-12-26,2017,12,26,-10.46,-15.4,-12.94,0,0,0,11.4
2017-12-27,2017,12,27,-10.5,-18.52,-14.52,0,0,0,9.2
2017-12-28,2017,12,28,-12.42,-22.14,-17.3,0,0,0.04,7.8
2017-12-29,2017,12,29,-8.32,-15.92,-12.16,0,3.14,1.64,6.8
2017-12-30,2017,12,30,-7.04,-18.54,-12.82,0,0.08,0.12,10
2017-12-31,2017,12,31,,-21.88,,0,0,0,9.4
2018-01-01,2018,1,1,-7.94,-21.16,-14.58,0,0.08,0.08,9.2
2018-01-02,2018,1,2,-7.12,-14.04,-10.6,0,0.24,0.24,9.4
2018-01-03,2018,1,3,-5.82,-12.5,-9.18,0,0.48,0.22,9.6
2018-01-04,2018,1,4,-8.72,-19.32,-14.02,0,0,0.04,9.8
2018-01-05,2018,1,5,-15.18,-22.04,-18.64,0,0.08,0.04,9.4
2018-01-06,2018,1,6,-15.98,-23.58,-19.8,0,0,0,9
2018-01-07,2018,1,7,-1.3,-20.36,-10.86,0.04,0.64,1,9
2018-01-08,2018,1,8,2.5,-3.6,-0.54,0.12,1.76,2.94,10.4
2018-01-09,2018,1,9,0.78,-1.74,-0.5,0,0,0,9.6
2018-01-10,2018,1,10,5.44,-4.6,0.42,1.76,0,2.08,9
2018-01-11,2018,1,11,11.32,2.6,6.98,6.6,0,10.3,3.2
2018-01-12,2018,1,12,9.8,-11.2,-0.7,4.24,1.88,12.64,0.6
2018-01-13,2018,1,13,-11.48,-15.56,-13.56,0,0,0.04,1.6
2018-01-14,2018,1,14,-5.72,-16.48,-11.12,0,0.24,0.08,1.2
2018-01-15,2018,1,15,-6.24,-9.68,-7.98,0,4.44,3.64,1
2018-01-16,2018,1,16,-2.92,-9.46,-6.2,0,2.04,1,5.8
2018-01-17,2018,1,17,-5.04,-12.84,-8.96,0,0.08,0.08,7
2018-01-18,2018,1,18,-3.46,-8.42,-5.98,0,0,0,5.6
2018-01-19,2018,1,19,2.48,-5.82,-1.7,0,0,0,4.4
2018-01-20,2018,1,20,5.86,-0.12,2.9,0,0,0,3.2
2018-01-21,2018,1,21,4.14,-1.8,1.2,1.06,0,1.18,1.6
2018-01-22,2018,1,22,2.82,0.42,1.64,8.3,0,13.18,0.6
2018-01-23,2018,1,23,7.08,-3.92,1.62,1.22,0.08,1.82,0
2018-01-24,2018,1,24,-4.74,-11.22,-8,0,0.04,0.08,0
2018-01-25,2018,1,25,-1.42,-10.9,-6.2,0,0,0,0
2018-01-26,2018,1,26,5.86,-3.04,1.44,0,0,0,0
2018-01-27,2018,1,27,8.7,0,4.38,0.64,0,0.96,0.2
2018-01-28,2018,1,28,4.92,-2.6,1.18,0,0,0,0
2018-01-29,2018,1,29,-1.54,-6.36,-3.98,0,3,4.6,0.4
2018-01-30,2018,1,30,-6.46,-13.22,-9.86,0,0.96,0.22,4.6
2018-01-31,2018,1,31,2.4,-14.76,-6.2,0.48,0.52,1.38,3.4
2018-02-01,2018,2,1,4.94,-8.68,-1.88,0,0,0,4.4
2018-02-02,2018,2,2,-8.94,-15.72,-12.36,0,0,0.04,2.8
2018-02-03,2018,2,3,-0.82,-10.24,-5.56,0,1.36,1.5,2.6
2018-02-04,2018,2,4,1.64,-8.5,-3.46,0.04,2.9,3.84,5.2
2018-02-05,2018,2,5,-7.14,-13.52,-10.36,0,0.04,0.04,6
2018-02-06,2018,2,6,-4,-9.82,-6.94,0,0.8,0.96,4.6
2018-02-07,2018,2,7,-4.68,-10.82,-7.76,0,3.72,5.7,5.6
2018-02-08,2018,2,8,-6.06,-12.46,-9.3,0,0.24,0.1,10.6
2018-02-09,2018,2,9,-4.4,-9.56,-6.98,0.04,4.36,4.46,10.2
2018-02-10,2018,2,10,-3.68,-6.14,-4.94,0,3.88,5.38,14.8
2018-02-11,2018,2,11,,-6.24,,0.48,0.48,2.72,18.8
2018-02-12,2018,2,12,-2.2,-9.46,-5.84,0,0,0.06,15.6
2018-02-13,2018,2,13,-1.34,-13.86,-7.62,0,0,0,14.2
2018-02-14,2018,2,14,5.1,-3.84,0.64,0,0,0,13
2018-02-15,2018,2,15,8.54,2,5.28,0,0,0,9.4
2018-02-16,2018,2,16,3.12,-5.28,-1.1,0,0,0,4.8
2018-02-17,2018,2,17,-0.4,-7.84,-4.14,0,0,0,4.4
2018-02-18,2018,2,18,4.02,-2.18,0.94,0,0.04,0.04,4.2
2018-02-19,2018,2,19,5.02,-2.16,1.46,7.84,0,13.38,3.4
2018-02-20,2018,2,20,15.02,3.32,9.22,5.52,0,8.52,1.2
2018-02-21,2018,2,21,11.94,-1.28,5.34,3.08,0,5.64,0
2018-02-22,2018,2,22,1.68,-2.72,-0.54,0,0,0.04,0
2018-02-23,2018,2,23,6.3,-1.26,2.54,1.96,0,3.1,0
2018-02-24,2018,2,24,5.64,0.88,3.28,0.92,0,0.92,0
2018-02-25,2018,2,25,11.58,0.66,6.14,1.76,0,3.46,0
2018-02-26,2018,2,26,7.8,-1.08,3.4,0,0,0,0
2018-02-27,2018,2,27,12.72,-1.92,5.42,0,0,0,0
2018-02-28,2018,2,28,,1.64,,0,0,0,0
2018-03-01,2018,3,1,,,,0.04,0.32,1.12,0.2
2018-03-02,2018,3,2,,-1.38,,0,0.12,0.26,1
2018-03-03,2018,3,3,,,,0,0,0,0
2018-03-04,2018,3,4,,-4.08,,0,0,0,0
2018-03-05,2018,3,5,,,,0,0,0,0
2018-03-06,2018,3,6,,-2.14,,0,0,0,0
2018-03-07,2018,3,7,2.88,-0.6,1.18,0,0.12,0.12,0
